id,name,address,city,state,phone,website,source,source_url,keyword,confidence_score,collected_at
"cmp-d4f07186","Cornerstonetechtalent","","Irving","TX","","https://www.cornerstonetechtalent.com","fallback_search","https://www.cornerstonetechtalent.com/","restaurant","0.72","2026-04-24T05:10:12.980Z"
"cmp-9243eb1d","Bombay Sweets & Snacks","934 W Airport Fwy, Irving, TX 75062, USA","Irving","TX","(214) 441-2125","https://www.bombaysweetsandsnacks.com","google_places","https://maps.google.com/?cid=10812833555988255459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.378Z"
"cmp-95e781c8","Bikanervala Irving","1080 W Lyndon B Johnson Fwy suite 110, Irving, TX 75063, USA","Irving","TX","(214) 258-5533","https://www.bikanervalausa.com","google_places","https://maps.google.com/?cid=2698030912353878640&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.378Z"
"cmp-2d93f3f1","Rangeela Sweets","535 W Airport Fwy #100, Irving, TX 75062, USA","Irving","TX","(214) 861-8379","","google_places","https://maps.google.com/?cid=12170629902432240612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.378Z"
"cmp-494322f2","Lizzie Lu Luxury Treats","4020 N MacArthur Blvd Ste 120, Irving, TX 75038, USA","Irving","TX","(469) 276-7131","http://lizzieluluxury-treats.com","google_places","https://maps.google.com/?cid=4200617135625401374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.378Z"
"cmp-eb6f110e","Kwality Ice Cream & Bakery","8600 N MacArthur Blvd #154, Irving, TX 75063, USA","Irving","TX","(972) 506-7861","https://kwalityicecreamdfw.com","google_places","https://maps.google.com/?cid=2985338267122968963&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.378Z"
"cmp-b658dafa","Universal Bakery","949 W Royal Ln, Irving, TX 75039, USA","Irving","TX","(469) 743-6178","https://www.ubirving.com","google_places","https://maps.google.com/?cid=3640047603386578990&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.378Z"
"cmp-0c09eedf","Shree Vimal'S","535 W Airport Fwy Suite 100, Irving, TX 75062, USA","Irving","TX","(469) 565-2492","https://www.shreevimals.com","google_places","https://maps.google.com/?cid=18292403885948374622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.378Z"
"cmp-7b133cdf","Candy Zone","3803 Irving Mall, Irving, TX 75062, USA","Irving","TX","(682) 557-6786","","google_places","https://maps.google.com/?cid=11031974996719756697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.378Z"
"cmp-cc84d27f","Hot Breads Irving","5330 N MacArthur Blvd #140, Irving, TX 75038, USA","Irving","TX","(972) 753-1000","https://www.hotbreadsirving.com","google_places","https://maps.google.com/?cid=5158883098625003585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.378Z"
"cmp-80da38a7","Bigdash Irving","7300 N MacArthur Blvd Ste. 100, Irving, TX 75063, USA","Irving","TX","(214) 484-9414","https://www.bigdash.com","google_places","https://maps.google.com/?cid=1498204208636774195&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.378Z"
"cmp-0722cc0a","Jagdish Farshan","535 W Airport Fwy #100, Irving, TX 75062, USA","Irving","TX","(817) 876-5754","https://shreevimals.com","google_places","https://maps.google.com/?cid=6206677568277542440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.378Z"
"cmp-3686483c","Acr Sweets Bakery (By Appointment Only). No Retail Location","8249 Ranchview Dr, Irving, TX 75063, USA","Irving","TX","(850) 238-1854","https://www.facebook.com/ACRsweets","google_places","https://maps.google.com/?cid=8714041986323724597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","sweet shop","0.94","2026-04-24T05:11:26.379Z"
"ChIJCfK9AC2DToYRKKyEr_N_nf4","Cafe Cream Stone | Best Dessert Spot In Irving, Tx","5443 N MacArthur Blvd, Irving, TX 75038","Irving","TX","(469) 276-7588","http://www.cafecreamstone.com","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJCfK9AC2DToYRKKyEr_N_nf4","sweet shop","0.88","2026-04-24T05:11:26.379Z"
"ChIJ_UtvM5aCToYREB9V0dHFEpc","Pop Factory | Las Colinas","310 W Las Colinas Blvd. Suite 112, Irving, TX 75039","Irving","TX","(469) 499-3095","https://www.pop-factory.com","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJ_UtvM5aCToYREB9V0dHFEpc","sweet shop","0.88","2026-04-24T05:11:26.379Z"
"ChIJddfffxEpTIYR8qpNP71TsMo","Milkshakes & More","925 W John Carpenter Fwy suite 101, Irving, TX 75039","Irving","TX","(214) 272-7844","https://www.milkshakesandmore.net","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJddfffxEpTIYR8qpNP71TsMo","sweet shop","0.88","2026-04-24T05:11:26.379Z"
"ChIJv9Y12eQpTIYRTbIJEGfTrrY","Maya Creamery","3351 Regent Blvd Suite 110, Irving, TX 75063","Irving","TX","(817) 470-7750","https://www.instagram.com/mayacreamery?igsh=MTl6bnUyYjJxMWp6dA==&utm_source=qr","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJv9Y12eQpTIYRTbIJEGfTrrY","sweet shop","0.88","2026-04-24T05:11:26.379Z"
"ChIJMRtDu4uDToYR1ji2qKdxgss","Sol Dias Ice Cream (Paleteria)","3621 N Belt Line Rd, Irving, TX 75062","Irving","TX","(469) 524-3200","http://www.soldias.com","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJMRtDu4uDToYR1ji2qKdxgss","sweet shop","0.88","2026-04-24T05:11:26.380Z"
"ChIJZ92vcmmBToYR3MI3NALwRkI","Paleteria Coco Bongo # 4 Irving","4455 W Northgate Dr, Irving, TX 75038","Irving","TX","(972) 887-3377","","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJZ92vcmmBToYR3MI3NALwRkI","sweet shop","0.88","2026-04-24T05:11:26.380Z"
"ChIJU5wo4r4pTIYRVXBs2xPhz_M","CréMeverse Café & Desserts | Private Party Hall & Event Venue | Ice Cream Café","3341 Regent Blvd Suite 140, Irving, TX 75063","Irving","TX","(469) 792-0006","https://cremeverse.com","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJU5wo4r4pTIYRVXBs2xPhz_M","sweet shop","0.88","2026-04-24T05:11:26.380Z"
"ChIJw7S0OaKDToYRKxQguabhmjk","Disfruta Tu Loko Taqueria & Fruteria","3524 W Airport Fwy #102, Irving, TX 75062","Irving","TX","(972) 607-4204","","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJw7S0OaKDToYRKxQguabhmjk","sweet shop","0.88","2026-04-24T05:11:26.380Z"
"ChIJMa3_rdiDToYRM_-5TsfHo00","Mary'S Roll Ice Cream","3524 W Airport Fwy Suite 116, Irving, TX 75062","Irving","TX","(972) 313-9818","http://www.marysrollicecream.com","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJMa3_rdiDToYRM_-5TsfHo00","sweet shop","0.88","2026-04-24T05:11:26.380Z"
"ChIJF07nFAmDToYRiL28rdv2CKU","Drizzle Cheesecakes","310 W Las Colinas Blvd. #110, Irving, TX 75039","Irving","TX","(214) 301-0904","https://www.drizzlecheesecake.com","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJF07nFAmDToYRiL28rdv2CKU","sweet shop","0.88","2026-04-24T05:11:26.380Z"
"cmp-1d6984cd","Sweet Technologies","","Irving","TX","","https://sweettech.cloud","fallback_search","https://sweettech.cloud/","sweet shop","0.64","2026-04-24T05:11:26.380Z"
"cmp-833c62f1","Applestaffing","","Irving","TX","","https://applestaffing.com","fallback_search","https://applestaffing.com/","sweet shop","0.72","2026-04-24T05:11:26.380Z"
"cmp-2ee1bb57","Expresspros","","Irving","TX","","https://www.expresspros.com/us-texas-irving-south","fallback_search","https://www.expresspros.com/us-texas-irving-south","sweet shop","0.72","2026-04-24T05:11:26.380Z"
"cmp-7f968b34","Technology And Electrical Staffing Agencies In Texas","","Irving","TX","","https://www.tradestarinc.com","fallback_search","https://www.tradestarinc.com/","sweet shop","0.64","2026-04-24T05:11:26.380Z"
"cmp-4f192f93","Anbsourcing","","Irving","TX","","https://anbsourcing.com","fallback_search","https://anbsourcing.com/","sweet shop","0.72","2026-04-24T05:11:26.380Z"
"cmp-e87dcb0b","Tsrconsulting","","Irving","TX","","https://tsrconsulting.com","fallback_search","https://tsrconsulting.com/","sweet shop","0.64","2026-04-24T05:11:26.380Z"
"cmp-8e35c83b","Pixar Its","8405 Sterling St #100, Irving, TX 75063, USA","Irving","TX","(682) 463-4254","https://www.pixarits.com","google_places","https://maps.google.com/?cid=16406298951726201231&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.800Z"
"cmp-44b7aec5","Mandalay Canal Walk At Las Colinas","215 Mandalay Canal, Irving, TX 75039, USA","Irving","TX","","http://www.irvingtexas.com/listings/mandalay-canal-walk-at-las-colinas/700","google_places","https://maps.google.com/?cid=7817408447607336828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-01b1c960","It In Dfw - Managed It Services Dallas Fort Worth","1509 W Hebron Pkwy Ste. 150, Carrollton, TX 75010, USA","Irving","TX","(469) 868-2233","https://itindfw.com","google_places","https://maps.google.com/?cid=11810203854050807193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-83c74725","Resultant - Irving Managed It Services & Data Analytics Company","222 W Las Colinas Blvd. Suite 1700, Irving, TX 75039, USA","Irving","TX","(317) 452-1700","https://hubs.ly/Q03PHVMQ0","google_places","https://maps.google.com/?cid=11648535886597286752&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-8eedf792","Check Point Software Technologies","6330 Commerce Dr #100, Irving, TX 75063, USA","Irving","TX","(972) 444-6600","http://www.checkpoint.com","google_places","https://maps.google.com/?cid=6165432489124719197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-1c5ba039","United It Solutions","1212 Corporate Dr #555, Irving, TX 75038, USA","Irving","TX","(214) 257-8246","http://uniteditinc.com","google_places","https://maps.google.com/?cid=15808806444443333907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-845c8188","Yardi Systems","8616 Freeport Pkwy Suite 300, Irving, TX 75063, USA","Irving","TX","(972) 419-4800","http://www.yardi.com","google_places","https://maps.google.com/?cid=2628221015062552434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-2690a6d8","Ittechnica Inc","1825 W Walnut Hill Ln #120, Irving, TX 75038, USA","Irving","TX","(774) 271-7831","http://www.ittechnica.com","google_places","https://maps.google.com/?cid=3612437367703657308&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-23340a12","Qts Irving-Dallas","6431 Longhorn Dr, Irving, TX 75063, USA","Irving","TX","(972) 518-9760","","google_places","https://maps.google.com/?cid=4015382165578827883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-3228e8b0","Coforge Limited","433 E Las Colinas Blvd #1300, Irving, TX 75039, USA","Irving","TX","(469) 673-3443","https://www.cigniti.com","google_places","https://maps.google.com/?cid=6494060984466791484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-9a2a0ef4","Nexttech Itc","1712 E State Hwy 356, Irving, TX 75060, USA","Irving","TX","(682) 283-3319","","google_places","https://maps.google.com/?cid=3276110524728584346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-399b6fc4","It Goat","5005 Lyndon B Johnson Fwy Suite 1550, Dallas, TX 75244, USA","Irving","TX","(833) 348-4628","https://www.itgoat.com/?utm_source=gmb","google_places","https://maps.google.com/?cid=3044130222740178684&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-e80e8eb1","Ncc Data","4320 N Belt Line Rd First Floor, Suite 315, Irving, TX 75038, USA","Irving","TX","(682) 710-0210","https://nccdata.com/managed-it-services-irving","google_places","https://maps.google.com/?cid=10948421264411628973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-eab67c82","It Primeinc LLC","5005 W Royal Ln # 240, Irving, TX 75063, USA","Irving","TX","(469) 751-7343","https://www.itprimeinc.net","google_places","https://maps.google.com/?cid=9782067750506454950&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-aaae0a81","Techinfo Services Inc","4425 W Airport Fwy suite 113, Irving, TX 75062, USA","Irving","TX","(469) 961-7060","https://techinfoservices.net","google_places","https://maps.google.com/?cid=1797513533743360171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-d35f0ab5","Quad It","9901 E Valley Ranch Pkwy, Irving, TX 75063, USA","Irving","TX","(469) 250-4743","http://www.quaditinc.com/contact","google_places","https://maps.google.com/?cid=14793096400547736147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-4969f0ff","Teamlogic It","4441 W Airport Fwy Ste 242, Irving, TX 75062, USA","Irving","TX","(972) 703-9984","https://www.teamlogicit.com/IrvingTX","google_places","https://maps.google.com/?cid=11277877391003768259&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-4baefa42","Innocito Technologies LLC","511 E John W Carpenter Fwy # 500, Irving, TX 75062, USA","Irving","TX","(972) 719-2643","http://www.innocito.com","google_places","https://maps.google.com/?cid=3939340794912246210&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-bcf1b372","Swift Technologies Inc","4950 N O'Connor Rd, Irving, TX 75062, USA","Irving","TX","(940) 946-5555","http://swifttechinc.com/contact","google_places","https://maps.google.com/?cid=10376380769284500625&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT","0.94","2026-04-24T05:12:29.801Z"
"cmp-378207b6","Best Irving It Staffing Agencies","","Irving","TX","","https://www.clearlyrated.com/staffing/it-engineering-staffing/information-technology-staffing/tx-usa/irving-tx","fallback_search","https://www.clearlyrated.com/staffing/it-engineering-staffing/information-technology-staffing/tx-usa/irving-tx","IT","0.86","2026-04-24T05:12:29.801Z"
"cmp-63befaaf","Itcompanies","","Irving","TX","","https://itcompanies.net/irving","fallback_search","https://itcompanies.net/irving","IT","0.74","2026-04-24T05:12:29.802Z"
"cmp-db6b2697","Austin Staffing, Inc","1811 N Austin Ave Ste 202, Georgetown, TX 78626, USA","Austin","TX","(512) 647-8233","http://www.austinstaffing.net","google_places","https://maps.google.com/?cid=10546166992564972120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing","0.94","2026-04-24T21:32:02.822Z"
"ChIJo9RDfMQ0W4YRkZmanbcfyv0","Technology Navigators","6300 Bridge Point Parkway, Building 1, Suite 420, Austin, TX 78730","Austin","TX","(512) 637-9881","http://www.technologynavigators.com","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJo9RDfMQ0W4YRkZmanbcfyv0","IT staffing","0.88","2026-04-24T21:32:02.822Z"
"ChIJKabdEQ-1RIYR3JW9rH7iP-A","Austin Fraser","500 W 2nd St Suite 1400, Austin, TX 78701","Austin","TX","(512) 823-0011","","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJKabdEQ-1RIYR3JW9rH7iP-A","IT staffing","0.88","2026-04-24T21:32:02.822Z"
"ChIJRyuWeGvLRIYRF4sPqpSGDO4","Devsdata It Recruitment Austin Texas - It Staffing","3571 Far W Blvd #16, Austin, TX 78731","Austin","TX","","https://devsdata.com","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJRyuWeGvLRIYRF4sPqpSGDO4","IT staffing","0.88","2026-04-24T21:32:02.822Z"
"ChIJE2vE2gm1RIYR_HLceCvHT5A","Betts Recruiting","515 N Congress Ave #1450, Austin, TX 78701","Austin","TX","(512) 649-1945","https://bettsrecruiting.com/austin-tx","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJE2vE2gm1RIYR_HLceCvHT5A","IT staffing","0.88","2026-04-24T21:32:02.822Z"
"ChIJVVVVVVi0RIYRw05XRwdEH6c","Integrity Trade Services LLC","2101 I-35 STE 121, Austin, TX 78741","Austin","TX","(512) 992-0615","http://integritytradeservices.com","serp_api","https://serpapi.com/search.json?engine=google_maps&google_domain=google.com&hl=en&place_id=ChIJVVVVVVi0RIYRw05XRwdEH6c","IT staffing","0.88","2026-04-24T21:32:02.823Z"
"cmp-e14f6c21","Gsgtalentsolutions","","Austin","TX","","https://www.gsgtalentsolutions.com/specialties/it-staffing","fallback_search","https://www.gsgtalentsolutions.com/specialties/it-staffing/","IT staffing","0.86","2026-04-24T21:32:02.823Z"
"cmp-9901bd68","Talenthoundsolutions","","Austin","TX","","https://talenthoundsolutions.com","fallback_search","https://talenthoundsolutions.com/","IT staffing","0.86","2026-04-24T21:32:02.823Z"
"cmp-a38646b9","Burnettspecialists","","Austin","TX","","https://burnettspecialists.com/austin-staffing-agency-professional-recruiting-firm/austin-it","fallback_search","https://burnettspecialists.com/austin-staffing-agency-professional-recruiting-firm/austin-it/","IT staffing","0.86","2026-04-24T21:32:02.823Z"
"cmp-6d3b28ff","Neosconsulting","","Austin","TX","","https://www.neosconsulting.com","fallback_search","https://www.neosconsulting.com/","IT staffing","0.86","2026-04-24T21:32:02.823Z"
"cmp-df415530","Austin, Texas It Staffing, Recruitment And Consulting Agency","12,000 employees and 70 locations worldwide, including right here in Austin, Texas.","Austin","TX","","https://dexian.com/about-us/locations/austin-texas","fallback_search","https://dexian.com/about-us/locations/austin-texas/","IT staffing","0.86","2026-04-24T21:32:02.823Z"
"cmp-2206999b","Profocustechnology","","Austin","TX","","https://www.profocustechnology.com/locations/austin","fallback_search","https://www.profocustechnology.com/locations/austin/","IT staffing","0.86","2026-04-24T21:32:02.823Z"
"cmp-8100cf76","Supersourcing","","Austin","TX","","https://supersourcing.com/blog/top-it-staffing-companies-in-austin-texas-2026","fallback_search","https://supersourcing.com/blog/top-it-staffing-companies-in-austin-texas-2026/","IT staffing","0.86","2026-04-24T21:32:02.823Z"
"cmp-6ea4ffea","Gotoagile","","Austin","TX","","https://www.gotoagile.com/locations/it-staffing-austin","fallback_search","https://www.gotoagile.com/locations/it-staffing-austin/","IT staffing","0.86","2026-04-24T21:32:02.823Z"
"cmp-b4f11287","Sciontechnical","","Austin","TX","","https://sciontechnical.com/it-staffing-austin-tx","fallback_search","https://sciontechnical.com/it-staffing-austin-tx/","IT staffing","0.72","2026-04-24T21:32:02.823Z"
"cmp-9932d4c5","Apollotechnical","","Austin","TX","","https://www.apollotechnical.com/store-page/it-recruitment-austin","fallback_search","https://www.apollotechnical.com/store-page/it-recruitment-austin/","IT staffing","0.86","2026-04-24T21:32:02.823Z"
"cmp-4b92538b","It Business Consulting Dallas | It Staffing Texas","6565 N MacArthur Blvd #225, Irving, TX 75039, USA","Dallas","TX","(214) 432-2464","http://ussoftllc.com/contact.php","google_places","https://maps.google.com/?cid=15375808547259550617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.513Z"
"cmp-841b3611","Istaff Solutions","7800 N Stemmons Fwy, Dallas, TX 75247, USA","Dallas","TX","(866) 493-5280","https://istaffsolutions.org","google_places","https://maps.google.com/?cid=14759666391727717223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-5016bde5","Dallas It Staffing And Consulting - Valintry","1333 W McDermott Dr # 200, Allen, TX 75013, USA","Dallas","TX","(972) 370-3040","","google_places","https://maps.google.com/?cid=5284297619265612593&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-5cb11c6e","Cxc Talent Solutions","2701 Dallas Pkwy Suite 380, Plano, TX 75093, USA","Dallas","TX","(972) 331-9988","http://www.cxctalent.com","google_places","https://maps.google.com/?cid=10093870915527708637&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-b2ccb75b","Techforce Staffing, Inc.","101 E Park Blvd Suite 600, Plano, TX 75074, USA","Dallas","TX","(972) 544-7838","https://techforcestaffinginc.com","google_places","https://maps.google.com/?cid=4782674154842237381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-f11a5bf9","Tech Brand Staffing LLC","3500 North Star Road, Richardson, TX 75082, USA","Dallas","TX","(469) 880-0656","https://techbrandstaffing.com","google_places","https://maps.google.com/?cid=15213042578040440569&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-ea7b3512","Trc Talent Solutions","4100 Alpha Rd # 111, Dallas, TX 75244, USA","Dallas","TX","(972) 960-1301","https://trctalent.com/locations/dallas-tx","google_places","https://maps.google.com/?cid=5691703800436761383&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-e3bcc8c9","Infinity Consulting Solutions - Dallas","15770 Dallas Pkwy, Dallas, TX 75248, USA","Dallas","TX","(214) 960-3100","https://www.infinity-cs.com/contact/dallas-it-staffing-agency/?utm_source=gmblisting&utm_medium=organic&utm_campaign=dallas","google_places","https://maps.google.com/?cid=5653705493016259110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-e4c99d7c","Job&Talent","1342 Inwood Rd, Dallas, TX 75247, USA","Dallas","TX","(214) 905-9477","https://www.jobandtalent.com","google_places","https://maps.google.com/?cid=15228881218716870359&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-5615989d","Advanced Resource Staffing, Inc.","2695 Villa Creek Dr, Suite #B130, Dallas, TX 75234, USA","Dallas","TX","(510) 380-6876","","google_places","https://maps.google.com/?cid=642763580993325906&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
